100 100000 0.95 reinforce iter_bernstein 20000000
11747 1044 -0.101275760394 9.90757695269e-07 -24.1150639 -11.2348669628
11748 873 -0.10128340787 9.71681335557e-07 -24.1142272345 -11.2872605911
11749 954 -0.101290472322 1.00414945022e-06 -24.1134544302 -11.1397306675
11750 906 -0.101298072468 9.35795136191e-07 -24.1126231059 -11.1894192499
11751 876 -0.10130532751 1.15541244093e-06 -24.1118296085 -11.2229035744
11752 1102 -0.101313111151 1.01199327854e-06 -24.1109783827 -11.3034434265
11753 946 -0.101320390502 1.10335311139e-06 -24.1101823866 -11.1436839762
11754 867 -0.101329290994 9.00633193e-07 -24.1092092239 -11.2379540424
11755 1011 -0.101335418944 1.10372008092e-06 -24.1085392728 -11.2243537517
11756 819 -0.101344698647 9.53727873244e-07 -24.1075248539 -11.3539698573
11757 964 -0.101351609922 9.55585322254e-07 -24.1067694233 -11.3443707665
11758 925 -0.101358643959 9.5327396884e-07 -24.106000646 -11.1576865754
11759 906 -0.101365814343 8.95621588056e-07 -24.1052170408 -11.1327112121
11760 983 -0.101372012622 1.13732577002e-06 -24.1045397312 -11.3752593501
11761 960 -0.101380421624 9.60946976333e-07 -24.103620937 -11.3351441642
11762 981 -0.101387157795 1.02181085346e-06 -24.102884996 -11.1382287498
11763 909 -0.101394900868 1.01468068031e-06 -24.1020391305 -11.3023148451
11764 1044 -0.101401777276 1.02077939514e-06 -24.101288014 -11.2846698117
11765 943 -0.101409200856 9.62811424261e-07 -24.1004772067 -11.0327427775
11766 837 -0.101416979991 1.08859774727e-06 -24.0996276517 -11.3573666774
11767 867 -0.101425894078 9.70503497199e-07 -24.0986542575 -11.1607747811
11768 903 -0.101433314681 1.00567887027e-06 -24.097844036 -11.1616178943
11769 1022 -0.101440239223 1.18244200967e-06 -24.0970880494 -11.3533817895
11770 1070 -0.101448250575 9.82417725742e-07 -24.0962134974 -11.3218603683
11771 948 -0.101455293686 1.02592196587e-06 -24.0954447197 -11.1864876227
11772 870 -0.101463416392 1.14041517127e-06 -24.0945581905 -11.2520322785
11773 1004 -0.101471687061 1.12763232988e-06 -24.093655611 -11.4056267572
11774 850 -0.101480958634 9.03890320401e-07 -24.0926439208 -11.0799201282
11775 922 -0.10148762831 1.07064735097e-06 -24.0919162203 -11.3533185624
11776 947 -0.101495609444 1.06575055574e-06 -24.0910455172 -11.251637123
11777 959 -0.101503414573 1.08081616418e-06 -24.0901941048 -11.470895302
11778 879 -0.101511979882 8.99616729663e-07 -24.0892598712 -11.2724236896
11779 845 -0.101519134408 1.06636593852e-06 -24.0884795959 -11.3071525522
11780 1028 -0.101526622027 1.13145857912e-06 -24.0876630731 -11.4604047157
11781 977 -0.101534809097 1.09016566626e-06 -24.0867703685 -11.2526538145
11782 858 -0.101543644225 9.19743608448e-07 -24.0858071101 -11.210994512
11783 832 -0.101551118141 8.79794292616e-07 -24.0849923476 -11.260695771
11784 817 -0.101558346276 9.74929261552e-07 -24.0842044559 -11.3900485883
11785 899 -0.101565898723 9.97883192509e-07 -24.0833812942 -11.2000618401
11786 1013 -0.101572819848 9.00428925342e-07 -24.0826270147 -11.1627451678
11787 959 -0.101579097072 9.36607952828e-07 -24.0819429691 -11.359054331
11788 1047 -0.101585239983 9.45961798786e-07 -24.0812736153 -11.2478840528
11789 1028 -0.101591493987 9.74771057796e-07 -24.0805922127 -11.3068309837
11790 1013 -0.10159809574 9.37719111462e-07 -24.0798729827 -11.1205843676
11791 1008 -0.101604415735 9.9714476293e-07 -24.0791845083 -11.2535935139
11792 867 -0.101612227656 8.81108862873e-07 -24.0783335897 -11.2990372822
11793 936 -0.101618611366 1.10386441126e-06 -24.0776383056 -11.1014328648
11794 867 -0.101627517976 1.19241524021e-06 -24.0766683377 -11.3801145901
11795 989 -0.101636389069 1.01031613075e-06 -24.0757023522 -11.2469459362
11796 930 -0.101643857229 1.02397948445e-06 -24.0748892223 -11.1510104821
11797 1003 -0.101651010026 1.14617569665e-06 -24.074110505 -11.1077405103
11798 879 -0.101660176078 1.00951463936e-06 -24.073112715 -11.3822258079
11799 906 -0.101667915872 9.74551851612e-07 -24.0722702783 -11.3186519412
11800 1065 -0.101674339825 1.12004601957e-06 -24.07157113 -11.4375107674
11801 922 -0.101682807331 8.95228884313e-07 -24.0706496638 -11.3948171748
11802 961 -0.101689119049 1.04419110323e-06 -24.0699628662 -11.3960164055
11803 1040 -0.101696205696 1.19222955095e-06 -24.0691918149 -11.2278628159
11804 934 -0.101705285957 9.04415368667e-07 -24.068203958 -11.1113520166
11805 1096 -0.101710961673 1.08215461248e-06 -24.067586548 -11.2457531489
11806 840 -0.101719760264 9.61264986416e-07 -24.0666295206 -11.0505643691
11807 841 -0.101727568895 9.10025182029e-07 -24.0657802657 -11.15502006
11808 1092 -0.101733398807 1.17005516541e-06 -24.0651462708 -11.3324239411
11809 902 -0.101742478483 8.60632640057e-07 -24.0641589664 -11.1874808974
11810 1150 -0.101747631965 1.03744420344e-06 -24.063598641 -11.3001406732
11811 850 -0.101755857689 1.0170804373e-06 -24.0627043579 -11.3091056311
11812 1102 -0.101762506481 1.1592413371e-06 -24.0619815869 -11.2569610235
11813 862 -0.101771873282 1.18172835252e-06 -24.0609634577 -11.3252741432
11814 1009 -0.10178051434 1.03813120648e-06 -24.060024326 -11.1452768977
11815 893 -0.101788491353 8.76996800635e-07 -24.0591574603 -11.1529899459
11816 889 -0.101795086368 9.21622626141e-07 -24.0584408463 -11.211268559
11817 936 -0.101801789929 8.78769652251e-07 -24.0577125022 -11.1420583571
11818 915 -0.101808207056 1.06213916607e-06 -24.05701534 -11.1432129287
11819 1062 -0.101815358142 1.14316632833e-06 -24.0562385102 -11.1675069692
11820 862 -0.101824580894 1.10920954666e-06 -24.0552367421 -11.2851511728
11821 922 -0.101833202377 9.33133776807e-07 -24.0543003946 -11.3359556347
11822 881 -0.101840372313 1.07173392558e-06 -24.053521776 -11.2657290434
11823 872 -0.101848980606 1.09805347986e-06 -24.0525870573 -11.5228363267
11824 966 -0.101857129582 9.39483690614e-07 -24.0517023114 -11.2124789682
11825 982 -0.101863663034 1.00651133408e-06 -24.0509930345 -11.3156202683
11826 1102 -0.101870070742 1.16560179278e-06 -24.0502974684 -11.2860567303
11827 999 -0.101878322801 9.26842698694e-07 -24.0494017825 -11.0700101747
11828 1046 -0.101884358696 1.06902880542e-06 -24.0487467033 -11.1639955639
11829 862 -0.101892879873 1.04991586925e-06 -24.0478219845 -11.3049566435
11830 829 -0.101901672613 9.07048261291e-07 -24.0468679056 -11.2256307951
11831 1044 -0.101907727492 1.02415861563e-06 -24.0462109701 -11.1552221648
11832 1025 -0.101914653814 1.08284470145e-06 -24.0454595506 -11.2130491241
11833 1133 -0.101921483137 9.67938266781e-07 -24.0447187221 -11.2943797766
11834 994 -0.101928057626 9.75985632216e-07 -24.0440056009 -11.2072402887
11835 989 -0.101934845764 1.10382096265e-06 -24.0432693711 -11.3436999089
11836 961 -0.10194295632 9.85271790249e-07 -24.0423898011 -11.2578495121
11837 984 -0.101949863488 1.08102905686e-06 -24.0416408105 -11.2795125974
11838 940 -0.10195791574 1.03770802553e-06 -24.0407677374 -11.3112286183
11839 1081 -0.101964746879 1.28961475153e-06 -24.040027138 -11.2975052043
11840 962 -0.101974490159 1.16283714257e-06 -24.0389709345 -11.2818325889
11841 1140 -0.101981989779 1.07026231939e-06 -24.0381580442 -11.2681015356
11842 935 -0.101989850129 9.00620653688e-07 -24.0373061411 -11.2001835548
11843 901 -0.101996554346 1.05024368726e-06 -24.0365796098 -11.1959155921
11844 919 -0.102004567567 1.25752297368e-06 -24.0357113075 -11.1662610445
11845 900 -0.102014791122 8.65005587233e-07 -24.0346036304 -11.1429682698
11846 952 -0.102020917208 9.74470871461e-07 -24.0339399682 -11.1562435907
11847 969 -0.102027831575 1.20371440699e-06 -24.0331909734 -11.3450264764
11848 1010 -0.102036507891 1.01106196264e-06 -24.0322512138 -11.2088347236
11849 1016 -0.102043413911 1.28537728622e-06 -24.0315032781 -11.1748366531
11850 1031 -0.102052609924 1.03115923683e-06 -24.030507438 -11.26192377
11851 1022 -0.102059617886 1.08617752997e-06 -24.0297486246 -11.2722736608
11852 1037 -0.10206700369 1.07856702144e-06 -24.0289489754 -11.3071641161
11853 993 -0.102074589985 1.0241793947e-06 -24.028127701 -11.1889245718
11854 963 -0.102081937037 1.02804231325e-06 -24.0273324054 -11.4209027765
11855 1035 -0.102088926278 1.02872115538e-06 -24.0265759138 -11.2949219577
11856 898 -0.102096761763 9.28306888649e-07 -24.0257279111 -11.1936081648
11857 944 -0.102103466162 9.27320532954e-07 -24.0250023912 -11.2565341644
11858 942 -0.102110146896 1.21094954041e-06 -24.0242794966 -11.4076754856
11859 954 -0.10211938297 1.02813157086e-06 -24.0232802047 -11.2858010555
11860 1144 -0.1021257983 1.24495644162e-06 -24.0225861739 -11.2271755086
11861 985 -0.102134831553 9.9903855655e-07 -24.021609028 -11.2958142247
11862 891 -0.10214249337 9.64885514314e-07 -24.020780325 -11.3118672946
11863 859 -0.102150147278 1.0362060811e-06 -24.0199525617 -11.2171443642
11864 1019 -0.102157409864 1.08761251108e-06 -24.0191671972 -11.3684833347
11865 966 -0.102165312552 9.43304161896e-07 -24.0183126993 -11.3193452806
11866 941 -0.102172129663 1.08827252294e-06 -24.0175756541 -11.1829478045
11867 912 -0.10218051507 9.09980105136e-07 -24.0166691409 -11.3145336206
11868 910 -0.102187287362 1.11647070107e-06 -24.0159370889 -11.316170089
11869 984 -0.102195443585 1.0565509748e-06 -24.015055528 -11.1109175818
11870 988 -0.102202928222 9.59561018441e-07 -24.0142466391 -11.3413332576
11871 1123 -0.102208863587 1.07096611164e-06 -24.0136052422 -11.2944436157
11872 868 -0.102217276815 1.00417648305e-06 -24.0126961649 -11.2326813701
11873 1061 -0.102223999588 1.09854971784e-06 -24.0119698199 -11.3592975594
11874 932 -0.102232208994 1.10986292205e-06 -24.0110829434 -11.2913180957
11875 1058 -0.102239785085 1.00441262937e-06 -24.0102645706 -11.2500909197
11876 856 -0.102247697632 9.56108397548e-07 -24.0094099417 -11.3213164964
11877 881 -0.10225516195 9.81924484526e-07 -24.0086038078 -11.3443039126
11878 890 -0.102262754782 9.68077790803e-07 -24.0077838765 -11.2354230247
11879 990 -0.102269554173 1.10519157306e-06 -24.0070496972 -11.1416293982
11880 818 -0.102278915336 8.82227883927e-07 -24.0060390131 -10.9528055117
11881 992 -0.102285025298 1.4241593183e-06 -24.0053794147 -11.3112136755
11882 964 -0.10229619738 9.60914337188e-07 -24.0041734757 -11.1162337642
11883 1035 -0.102302609965 1.22814557316e-06 -24.0034813679 -11.3016000789
11884 884 -0.102312506685 9.51718393107e-07 -24.0024133344 -11.2931375201
11885 1069 -0.102318751949 1.03598644987e-06 -24.0017394306 -11.4353356303
11886 964 -0.10232613074 1.01209727558e-06 -24.0009432839 -11.1536835343
11887 1042 -0.102332931574 1.20043757682e-06 -24.0002095658 -11.3576713441
11888 1040 -0.102341290862 9.91080979093e-07 -23.9993078023 -11.2559013094
11889 936 -0.102348499553 9.35373632965e-07 -23.9985302404 -11.3820938169
11890 929 -0.102355356532 1.13514300655e-06 -23.9977906848 -11.219213571
11891 929 -0.102364080637 8.67203743723e-07 -23.9968498485 -11.2174863443
11892 877 -0.102370665079 8.32883154432e-07 -23.9961398327 -11.2863075172
11893 945 -0.102376546266 1.07297608738e-06 -23.9955057028 -11.2885094811
11894 1002 -0.102384127671 1.09834852925e-06 -23.9946883226 -11.3771797735
11895 953 -0.102392207243 9.72960119839e-07 -23.9938173235 -11.223963911
11896 955 -0.102399210196 9.28579792255e-07 -23.9930624623 -11.1372126392
11897 997 -0.102405554881 1.1008686039e-06 -23.9923786176 -11.4430831884
11898 1185 -0.102412291798 1.27355894316e-06 -23.9916525601 -11.2858570332
11899 1047 -0.102421092384 9.84825337288e-07 -23.9907041925 -11.1234244903
11900 910 -0.102428405284 9.96485596908e-07 -23.9899162249 -11.2493742872
11901 953 -0.102435667676 9.25555010389e-07 -23.9891337753 -11.2626917773
11902 956 -0.102442246022 1.00177591896e-06 -23.9884250896 -11.3920403895
11903 1073 -0.102448788822 1.00980511505e-06 -23.9877202946 -11.1274848683
11904 869 -0.102456644497 8.23547374771e-07 -23.9868741566 -11.329196871
11905 1018 -0.102462087713 1.1328920843e-06 -23.9862879172 -11.2765846455
11906 1088 -0.102469572265 1.15222028888e-06 -23.9854818931 -11.3019934522
11907 1020 -0.102477580779 1.07732530405e-06 -23.9846195311 -11.0890856924
11908 1043 -0.102484870393 1.02637604154e-06 -23.9838346604 -11.266227583
11909 1037 -0.102491753306 1.11629600237e-06 -23.9830936486 -11.138689273
11910 931 -0.102500149678 9.4496348688e-07 -23.9821897898 -11.1867794955
11911 878 -0.102507453583 9.07291800578e-07 -23.9814036156 -11.2711535674
11912 891 -0.102514329048 9.60442765751e-07 -23.9806636271 -11.2764439442
11913 948 -0.102521318679 1.02343240013e-06 -23.9799114203 -11.1458185959
11914 887 -0.102529262129 1.06280295592e-06 -23.9790566503 -11.2426593465
11915 1011 -0.102536773516 1.04161243816e-06 -23.9782484561 -11.2194863585
11916 927 -0.102544522234 8.9429736595e-07 -23.9774148104 -11.2739835419
11917 1046 -0.102550372102 1.01779853008e-06 -23.9767855091 -11.166961819
11918 985 -0.102557495553 1.19615426096e-06 -23.9760192675 -11.1200927359
11919 922 -0.102566781548 9.78062869873e-07 -23.9750205181 -11.2605652809
11920 877 -0.102574384042 9.3721145348e-07 -23.9742029281 -11.3880353221
11921 880 -0.102581626756 1.06204882916e-06 -23.9734241063 -11.3158325265
11922 963 -0.102589458553 1.05644824261e-06 -23.9725820234 -11.2773576438
11923 896 -0.102597640798 8.21817214166e-07 -23.9717023531 -11.1263770925
11924 959 -0.102603355569 9.86776812977e-07 -23.9710880167 -11.3105800976
11925 1014 -0.102610093202 1.00290525303e-06 -23.9703637826 -11.3467090968
11926 998 -0.102617019779 9.93528300816e-07 -23.9696193061 -11.2007477833
11927 1099 -0.102623347416 1.1298016172e-06 -23.9689392641 -11.4873575076
11928 973 -0.102631488401 1.20205041421e-06 -23.9680644222 -11.313313794
11929 887 -0.10264119998 1.06636923853e-06 -23.9670209253 -11.2354020456
11930 904 -0.102649502885 1.17343591403e-06 -23.9661288951 -11.2195202064
11931 977 -0.102658225293 1.01445257221e-06 -23.9651919008 -11.0517864309
11932 941 -0.102665672399 8.51168913822e-07 -23.9643919898 -11.1841808807
11933 962 -0.102671579629 1.07086152536e-06 -23.9637575367 -11.1876318658
11934 850 -0.102680287188 9.8142784364e-07 -23.9628224107 -11.026870533
11935 893 -0.102687896799 8.70016107953e-07 -23.9620052844 -11.275721481
11936 1050 -0.102693545666 1.04675049741e-06 -23.9613987575 -11.37282177
11937 1026 -0.102700637595 1.01187532656e-06 -23.9606373513 -11.0978711302
11938 1065 -0.102707239727 1.1156132426e-06 -23.959928595 -11.2453764151
11939 943 -0.102715526242 9.07718095992e-07 -23.9590391034 -11.174601719
11940 909 -0.102722236191 9.16152827775e-07 -23.9583189151 -11.198100646
11941 878 -0.102729263293 8.73546558559e-07 -23.9575647549 -11.1973361892
11942 976 -0.102735336689 1.13764176778e-06 -23.9569130045 -11.1636460887
11943 1020 -0.102743336534 1.14555836995e-06 -23.9560546023 -11.35177201
11944 1068 -0.10275106103 9.09459220912e-07 -23.9552258318 -11.1229637619
11945 857 -0.102758081779 1.00343504853e-06 -23.9544726407 -11.1773016
11946 933 -0.102765604535 9.92171967617e-07 -23.9536656716 -11.3781794309
11947 973 -0.102772660617 9.55708028047e-07 -23.9529088357 -11.4224376984
11948 828 -0.102780417824 1.08189018009e-06 -23.9520768788 -11.2996721815
11949 1009 -0.102788197919 1.24209881962e-06 -23.9512425527 -11.446007663
11950 1133 -0.10279634337 1.11146748408e-06 -23.9503691385 -11.3530481989
11951 822 -0.102805585059 9.45183336524e-07 -23.9493782917 -11.4437706527
11952 962 -0.102812434383 9.93032032385e-07 -23.9486440201 -11.1703144709
11953 910 -0.102819894512 1.10909759478e-06 -23.9478443438 -11.2474743457
11954 957 -0.102828169174 1.04301731501e-06 -23.9469574473 -11.1973789816
11955 959 -0.102835763328 1.07045684228e-06 -23.9461435745 -11.3339805863
11956 1038 -0.102843095953 9.98270085957e-07 -23.9453578076 -11.2407501342
11957 917 -0.102850488428 1.24033340276e-06 -23.9445657042 -11.028124545
11958 933 -0.102860210708 1.16317720019e-06 -23.9435240804 -11.316186512
11959 920 -0.102869268812 1.02453159356e-06 -23.9425537352 -11.1986509585
11960 890 -0.102877227659 9.52010327048e-07 -23.9417012434 -11.4202425194
11961 875 -0.102884635441 1.03500446686e-06 -23.9409078581 -11.220219546
11962 1021 -0.102891839987 9.90987088795e-07 -23.9401363143 -11.331689638
11963 970 -0.102898853382 9.97402445943e-07 -23.9393853116 -11.3571889755
11964 977 -0.102905901811 1.15767192357e-06 -23.9386306276 -11.3857701529
11965 1145 -0.102913331952 1.03001956815e-06 -23.9378351494 -11.1420221481
11966 997 -0.10292040824 1.06398109636e-06 -23.9370776277 -11.1543888927
11967 867 -0.102928871543 1.13205769803e-06 -23.936171718 -11.2571132041
11968 1268 -0.102935656267 1.08650520151e-06 -23.9354455562 -11.273334429
11969 901 -0.102943846097 9.97731549442e-07 -23.934569094 -11.3834081076
11970 949 -0.102951149065 9.94274607183e-07 -23.9337876224 -11.3090683745
11971 957 -0.102958325306 9.75769491922e-07 -23.933019785 -11.3719621911
11972 1014 -0.102964971596 1.08831282726e-06 -23.9323087158 -11.1613512681
11973 1050 -0.102972318597 9.39978701053e-07 -23.931522752 -11.3120611057
11974 993 -0.102978714639 9.51434282396e-07 -23.9308385816 -11.2188005362
11975 906 -0.102985816942 1.0060794582e-06 -23.9300789316 -11.1255742781
11976 917 -0.102993404424 8.21147109254e-07 -23.9292674667 -11.1618649221
11977 966 -0.102999060886 9.59041799915e-07 -23.928662573 -11.1657102295
11978 1036 -0.103005438561 1.19006555357e-06 -23.9279806082 -11.4253553351
11979 987 -0.103014094698 9.70348482397e-07 -23.9270550993 -11.1482614247
11980 892 -0.103021460597 9.83159436968e-07 -23.9262676252 -11.2834681369
11981 875 -0.103029166391 9.2146620527e-07 -23.9254438956 -11.3985796027
11982 945 -0.103035833575 9.0165932062e-07 -23.9247312584 -11.249797042
11983 929 -0.103042380831 9.88684883946e-07 -23.924031501 -11.1253955546
11984 1011 -0.103049201559 9.75228215012e-07 -23.9233025799 -11.2083774599
11985 923 -0.103056380488 9.50996541244e-07 -23.9225354493 -11.3265710011
11986 842 -0.10306399327 8.45619371558e-07 -23.9217220371 -11.1520268765
11987 1050 -0.103069498364 1.02722277397e-06 -23.9211338787 -11.3268767924
11988 853 -0.103077654376 9.7502658458e-07 -23.9202625775 -11.0856583574
11989 951 -0.103084791077 9.67395311176e-07 -23.9195002456 -11.3491691768
11990 1023 -0.103091328637 1.29147447032e-06 -23.9188019761 -11.3182491694
11991 1089 -0.103100169566 9.96475241723e-07 -23.9178577822 -11.3871848578
11992 1012 -0.103106892192 1.15166086065e-06 -23.9171398927 -11.1122146965
11993 892 -0.103115963642 1.02484299541e-06 -23.9161712801 -11.3490595683
11994 945 -0.103123551951 8.99270071944e-07 -23.9153611204 -11.2083693226
11995 925 -0.103130074846 1.08344212124e-06 -23.9146647737 -11.2941246803
11996 908 -0.103138445172 8.3231249255e-07 -23.9137712938 -11.2309624195
11997 917 -0.103144453948 1.01657097902e-06 -23.9131299553 -11.4812116916
11998 781 -0.103153339157 8.04325636849e-07 -23.912181698 -11.1347588548
11999 1087 -0.103158422966 1.25726295156e-06 -23.9116391879 -11.3273812291
12000 1034 -0.103167260981 1.18115747613e-06 -23.910696141 -11.5248416833
12001 902 -0.103176509918 1.22550044481e-06 -23.9097093649 -11.2213213613
