100 100000 0.95 gpomdp sample_bernstein 30000000
2341 579 -0.305394273912 2.06855886641e-05 -14.9837978305 -10.0234628435
2342 643 -0.305469451724 2.39956369044e-05 -14.982558848 -10.0440750501
2343 553 -0.305549928591 2.12617625161e-05 -14.9812333026 -10.2927935381
2344 585 -0.30563156816 2.19284439822e-05 -14.9798894184 -10.2617712603
2345 576 -0.305708880903 2.02174397073e-05 -14.9786175126 -10.235513038
2346 650 -0.3057802676 2.16921789954e-05 -14.9774437495 -10.2771450183
2347 675 -0.305857865062 2.62632843777e-05 -14.9761685751 -10.1256253473
2348 500 -0.305961626965 1.78176929391e-05 -14.9744645872 -10.1854530302
2349 666 -0.306013359491 2.22919759925e-05 -14.9736155228 -10.0240551568
2350 687 -0.306093483092 2.39576904661e-05 -14.9723011335 -10.1440352929
2351 611 -0.306182720611 1.79200318845e-05 -14.9708381583 -10.2452332662
2352 821 -0.306241017784 2.30733528332e-05 -14.9698829496 -10.0056639488
2353 769 -0.306315124922 2.42164926624e-05 -14.968669291 -10.115519876
2354 682 -0.306405334187 2.42505232215e-05 -14.9671928306 -10.1573416204
2355 582 -0.306485086167 2.35871218014e-05 -14.9658883515 -10.2428413549
2356 505 -0.306568789113 1.86668249835e-05 -14.9645200811 -10.1634970814
2357 639 -0.306630512801 1.7628132409e-05 -14.9635116465 -9.96741123668
2358 867 -0.306684056065 2.38285717449e-05 -14.9626372382 -10.0921804144
2359 780 -0.306765296289 2.36645211856e-05 -14.9613111803 -10.1052706765
2360 665 -0.306840779818 2.48797940517e-05 -14.9600798062 -10.2768617653
2361 536 -0.306922993397 1.86727274308e-05 -14.9587394313 -10.1266641344
2362 671 -0.306984293159 2.49771128799e-05 -14.9577405604 -10.2125735651
2363 528 -0.307070089534 2.1302209515e-05 -14.9563432864 -10.322980658
2364 542 -0.307139424902 2.05128864323e-05 -14.9552147475 -10.2147818053
2365 603 -0.307206375973 2.07995219247e-05 -14.9541255697 -10.3798034035
2366 667 -0.307282620754 2.39935973778e-05 -14.9528858606 -10.1865904679
2367 555 -0.307359369952 2.04547494696e-05 -14.9516386608 -10.2044865609
2368 624 -0.307429664246 2.47703922838e-05 -14.9504969807 -10.0878645473
2369 512 -0.307524104208 2.2804324184e-05 -14.9489640809 -10.1366337264
2370 497 -0.307614155787 1.77477156707e-05 -14.9475034148 -10.067143384
2371 681 -0.307677338486 1.92600542107e-05 -14.9464791554 -10.2137731776
2372 823 -0.307734873478 1.9928905626e-05 -14.9455468706 -10.1819208245
2373 1007 -0.307803227129 2.92345442238e-05 -14.9444398015 -10.0419954028
2374 560 -0.307904943311 2.11714884952e-05 -14.9427934293 -10.0679193858
2375 603 -0.307983254796 2.28855731413e-05 -14.9415267334 -10.0082627183
2376 556 -0.308058023713 2.63660331015e-05 -14.9403180281 -10.1489601357
2377 400 -0.308173892314 1.92477728506e-05 -14.938446239 -10.2156170405
2378 494 -0.308254440493 2.07215209952e-05 -14.9371459818 -10.142402251
2379 539 -0.308330693683 2.06379643609e-05 -14.9359157752 -10.1369894815
2380 586 -0.308404066695 2.0907430995e-05 -14.9347326941 -10.151608678
2381 634 -0.308473367204 2.01409483206e-05 -14.9336158723 -10.1541586485
2382 735 -0.308546630591 2.52407571416e-05 -14.9324358125 -10.2275274164
2383 595 -0.308643838796 1.88798482947e-05 -14.9308710646 -10.1989673432
2384 765 -0.308708403133 2.28295612984e-05 -14.9298324065 -10.0607509095
2385 753 -0.308795026591 2.58942094691e-05 -14.9284396633 -10.1103271718
2386 542 -0.308879739876 2.4562248638e-05 -14.9270785004 -10.0694907835
2387 463 -0.30897844802 1.72360685087e-05 -14.9254935521 -10.0793582507
2388 638 -0.309031165415 2.46352154907e-05 -14.9246475503 -10.116671198
2389 542 -0.309131375553 2.16006342987e-05 -14.9230403062 -9.99095254636
2390 562 -0.309214839508 1.27617395597e-05 -14.9217025644 -10.2756775136
2391 1073 -0.309252841716 2.89498067731e-05 -14.9210937487 -10.096030178
2392 652 -0.309358938627 2.46843775312e-05 -14.9193949307 -10.0955675807
2393 529 -0.30944496468 1.78573917938e-05 -14.9180184705 -10.1819587377
2394 698 -0.309505611012 2.5075630412e-05 -14.9170486282 -10.0460500034
2395 543 -0.309589594647 2.27211970593e-05 -14.9157063036 -10.037831515
2396 514 -0.309667983855 1.76433710508e-05 -14.9144541523 -10.3637317829
2397 690 -0.309725593341 2.49217942328e-05 -14.9135343919 -10.1774215045
2398 561 -0.309815546843 2.26967231414e-05 -14.9120990334 -10.1530680894
2399 535 -0.309891084304 1.96603895641e-05 -14.9108944489 -9.94061346987
2400 635 -0.309958923819 2.43519243145e-05 -14.9098131993 -10.1338070166
2401 529 -0.310045206081 2.37785213008e-05 -14.9084387911 -10.1758877199
2402 460 -0.310132056593 1.95304054886e-05 -14.907056222 -10.0320640082
2403 534 -0.310197755607 1.71809441578e-05 -14.9060109559 -10.2343538841
2404 740 -0.310249192929 2.5086391915e-05 -14.9051929487 -9.91233677708
2405 595 -0.31033525888 2.33179324376e-05 -14.9038249428 -9.92700599873
2406 558 -0.31041533202 1.71261024238e-05 -14.902552978 -10.2132503686
2407 798 -0.31047536831 2.55301231487e-05 -14.9015997963 -10.0450597409
2408 617 -0.310557648213 2.33973231996e-05 -14.9002941494 -10.3262794717
2409 548 -0.310634539177 1.93883785861e-05 -14.8990747383 -9.95938157446
2410 669 -0.310700812776 2.62805703029e-05 -14.8980242672 -9.99268447837
2411 479 -0.310793834207 2.00923426757e-05 -14.8965507023 -10.2005093816
2412 549 -0.310864921395 2.0709884956e-05 -14.8954252878 -10.0813554146
2413 607 -0.310943688093 1.90842665865e-05 -14.8941789901 -10.015986861
2414 757 -0.311002676593 2.51483714201e-05 -14.893246114 -10.1086640268
2415 594 -0.311083258175 1.64356858314e-05 -14.8919724145 -10.0692515481
2416 894 -0.311136276589 2.31298158227e-05 -14.891134804 -9.89199417788
2417 833 -0.311207509186 2.63979405522e-05 -14.8900099568 -9.99462199321
2418 623 -0.311297223704 2.36347345687e-05 -14.8885941059 -10.1703966486
2419 564 -0.311381856499 2.16609092762e-05 -14.8872593191 -10.0552330398
2420 597 -0.311465192018 1.95568831747e-05 -14.885945813 -10.0478581216
2421 729 -0.311533957539 2.1013938726e-05 -14.8848625671 -10.1839055823
2422 795 -0.311600655075 2.55799481287e-05 -14.8838124267 -10.1046616511
2423 599 -0.311688163045 2.00534288971e-05 -14.8824354197 -10.2712783883
2424 689 -0.311755979635 1.89594025175e-05 -14.8813688882 -10.1135144319
2425 889 -0.311827654627 2.40817447359e-05 -14.8802422613 -10.0621309889
2426 787 -0.311906971045 2.22838670337e-05 -14.878996222 -10.1228572397
2427 780 -0.311977095158 2.64784527393e-05 -14.8778952032 -9.95328909166
2428 561 -0.312068886745 2.14756233308e-05 -14.8764548507 -10.2032598209
2429 594 -0.31215282946 1.7747716115e-05 -14.8751385195 -10.2415615024
2430 803 -0.312211548015 2.57483790519e-05 -14.8742182242 -10.0249547413
2431 622 -0.312302018762 2.16297282652e-05 -14.8728010635 -10.0717967382
2432 643 -0.312374998166 2.5343415184e-05 -14.8716585867 -9.99248569457
2433 499 -0.312469312729 1.59162723946e-05 -14.8701830306 -10.0599057777
2434 765 -0.31251128936 2.41723563307e-05 -14.8695266368 -10.0083539557
2435 666 -0.312594475343 2.2028741631e-05 -14.8682264522 -10.1633808704
2436 674 -0.312668661106 2.40766915353e-05 -14.8670676178 -10.130009568
2437 556 -0.312742859491 2.26804169979e-05 -14.8659092254 -9.97247976165
2438 541 -0.312831771985 2.04669760191e-05 -14.8645219562 -10.0837311842
2439 592 -0.312904493404 2.07628488055e-05 -14.8633879919 -10.254442018
2440 658 -0.312976081997 2.53220185138e-05 -14.8622722907 -10.0934672043
2441 510 -0.313060756997 2.24231208501e-05 -14.8609534054 -10.0723587712
2442 491 -0.313142789881 1.87753468656e-05 -14.8596764647 -10.2002506708
2443 609 -0.313207210772 2.00666951028e-05 -14.8586742216 -9.91216801576
2444 709 -0.31327367262 2.36431807348e-05 -14.8576407288 -9.85796340137
2445 642 -0.313355051888 2.14047176693e-05 -14.8563759626 -10.257074208
2446 673 -0.31343130039 2.4123948587e-05 -14.8551916309 -10.072702826
2447 550 -0.313509328691 2.20942369011e-05 -14.8539803491 -9.97453975739
2448 564 -0.313592953208 2.21060042867e-05 -14.8526829735 -10.0908601804
2449 549 -0.31366325326 2.16162557785e-05 -14.8515929412 -9.95148787328
2450 555 -0.31373691256 2.10805468007e-05 -14.8504514332 -10.1608182585
2451 598 -0.313809665742 2.23726017781e-05 -14.8493245807 -10.2667137338
2452 570 -0.313893953714 1.5470136981e-05 -14.8480198309 -10.3834703277
2453 908 -0.313944044848 2.49847350218e-05 -14.8472448239 -10.0523845857
2454 772 -0.31403242595 2.33105323189e-05 -14.8458781002 -10.162275854
2455 675 -0.314097524113 2.18467732855e-05 -14.8448719974 -10.004939715
2456 698 -0.314176293868 2.30922819126e-05 -14.8436552485 -10.1057208025
2457 662 -0.314258248641 1.65300713184e-05 -14.8423900568 -10.153828304
2458 957 -0.3143030679 2.33297934797e-05 -14.8416984771 -10.1155470236
2459 882 -0.314376603991 2.83888355117e-05 -14.8405642838 -10.0911961848
2460 542 -0.314472678991 2.14570444774e-05 -14.8390833922 -10.0397701777
2461 579 -0.314548915561 2.18207372911e-05 -14.8379090406 -9.84614530061
2462 585 -0.314620194612 1.90626387573e-05 -14.8368116563 -10.0934512478
2463 743 -0.314685527182 2.11238904592e-05 -14.8358063322 -10.1563102327
2464 806 -0.314754022439 2.31002168999e-05 -14.8347528652 -10.0547484511
2465 746 -0.314827071604 2.28791719194e-05 -14.833629949 -9.9058007114
2466 715 -0.314902638822 2.27312781651e-05 -14.8324689664 -10.2198692642
2467 669 -0.314973877888 1.94688448894e-05 -14.8313750765 -10.118825143
2468 820 -0.315040122046 2.50576704142e-05 -14.8303584037 -10.1228896548
2469 684 -0.315134689623 2.28560957823e-05 -14.828907908 -10.0783426471
2470 638 -0.315207786007 2.5416441686e-05 -14.8277874398 -9.97827540857
2471 487 -0.315294497387 1.65202145818e-05 -14.8264590609 -10.2721532856
2472 698 -0.31534682122 2.52724282268e-05 -14.8256578975 -10.0804716902
2473 563 -0.315439136626 1.76507905578e-05 -14.8242451571 -10.3170283036
2474 780 -0.315500189392 2.27037636271e-05 -14.8233113737 -10.2616887028
2475 735 -0.315576912113 2.59188210052e-05 -14.8221385235 -9.9597168528
2476 536 -0.315661437247 2.2943442296e-05 -14.8208471726 -10.1200264606
2477 496 -0.31573852621 1.9979869426e-05 -14.8196701361 -9.97658178286
2478 566 -0.315802858274 2.12985239636e-05 -14.8186883948 -10.1735953978
2479 594 -0.315870657468 2.27267754895e-05 -14.8176542509 -10.0199791464
2480 562 -0.315948969017 2.04289582834e-05 -14.8164604097 -9.94101634137
2481 642 -0.316017830979 1.97865148177e-05 -14.8154111989 -10.1805093827
2482 759 -0.316079805907 2.63503403151e-05 -14.8144673807 -9.92480189345
2483 546 -0.316169702898 1.95322333945e-05 -14.8130991085 -10.1771612608
2484 647 -0.316234596361 2.20417378672e-05 -14.8121119688 -10.2021908436
2485 622 -0.31629724598 2.19985104556e-05 -14.8111594131 -10.2095324561
2486 618 -0.316373444582 1.99242509838e-05 -14.8100014492 -10.2856675902
2487 704 -0.316435195625 2.62361687695e-05 -14.8090635206 -10.2107387096
2488 499 -0.316522963104 1.85319445379e-05 -14.8077311717 -10.1339713162
2489 635 -0.316583073848 2.07302418015e-05 -14.8068191651 -10.0490855323
2490 679 -0.316650714009 1.64289251943e-05 -14.8057934083 -9.89967654727
2491 1055 -0.316714650985 2.72530514016e-05 -14.8048242835 -9.95714124002
2492 709 -0.316805330368 2.20785670977e-05 -14.8034505997 -10.0765239332
2493 727 -0.31689060322 2.2101629424e-05 -14.8021596621 -10.2151631519
2494 719 -0.316959306192 2.23147782051e-05 -14.8011201689 -10.0904409715
2495 716 -0.317034575094 2.4810457415e-05 -14.7999819402 -10.1284687393
2496 569 -0.317118058531 1.95026511183e-05 -14.7987202339 -10.118388541
2497 666 -0.317179332988 2.3501167733e-05 -14.7977946753 -9.85544317887
2498 582 -0.317259508427 1.94191656109e-05 -14.7965842507 -9.98192589401
2499 700 -0.317320540666 1.5931244021e-05 -14.7956633179 -10.037597419
2500 1099 -0.317372962318 2.80951572401e-05 -14.7948726458 -10.0317233599
2501 714 -0.317469071108 2.36436787777e-05 -14.793423843 -10.094802199
2502 634 -0.317546108835 2.23276871155e-05 -14.7922632754 -10.0094567875
2503 620 -0.317619791756 2.1106404423e-05 -14.7911538688 -10.1807285665
2504 679 -0.317692504436 2.59056355296e-05 -14.7900596655 -9.94579283299
2505 510 -0.317789510535 2.08119741034e-05 -14.7886008068 -10.0059259374
2506 559 -0.317864299637 1.51504533003e-05 -14.7874767831 -9.99078282999
2507 927 -0.317911100322 2.77142582124e-05 -14.7867737216 -10.2024891235
2508 605 -0.318006454863 2.34629211982e-05 -14.7853420175 -10.1439111508
2509 533 -0.318086208308 2.25158743425e-05 -14.7841453348 -10.1195547595
2510 512 -0.318161194374 1.88712870258e-05 -14.7830208318 -10.1241795177
2511 635 -0.318227721134 2.04426963606e-05 -14.78202371 -10.2429383223
2512 729 -0.318294856704 2.22450638668e-05 -14.7810179623 -10.0554384428
2513 750 -0.318369540874 2.2451670386e-05 -14.7798997192 -10.1381003445
2514 741 -0.318449791979 2.04924137713e-05 -14.7786988135 -10.3065461641
2515 828 -0.318510409032 2.77888185881e-05 -14.7777921929 -10.0527497483
2516 525 -0.318616587457 1.83005667708e-05 -14.7762051155 -10.180625277
2517 692 -0.318673294241 2.48756167689e-05 -14.7753580164 -10.0256798425
2518 553 -0.318756471642 1.79633814229e-05 -14.7741161381 -10.0207996244
2519 750 -0.318818275898 2.7350094149e-05 -14.7731938676 -10.1929963605
2520 493 -0.318911042925 2.01611919044e-05 -14.771810351 -9.96406507568
2521 566 -0.318979750374 2.23679665337e-05 -14.7707862702 -10.005339545
2522 557 -0.319056182797 1.68812565463e-05 -14.7696476628 -10.0960791681
2523 811 -0.319113983442 2.88671743054e-05 -14.7687870403 -9.81338525834
2524 482 -0.319208092126 1.56786464983e-05 -14.7673865993 -10.2173778619
2525 764 -0.319258160783 2.41510804469e-05 -14.7666419212 -10.0055369562
2526 674 -0.319341754384 2.40354187632e-05 -14.7653992386 -10.1694570879
2527 573 -0.319427979267 1.53932586212e-05 -14.7641182478 -10.0393792409
2528 917 -0.319473691984 2.80122005771e-05 -14.7634394542 -10.1327115097
2529 557 -0.319568438591 1.88286233909e-05 -14.7620332838 -10.1990092645
2530 697 -0.319629527545 2.60892816567e-05 -14.7611271637 -9.91937126824
2531 520 -0.319716449575 1.89859668296e-05 -14.759838575 -10.1113192575
2532 649 -0.319783966374 1.92815930288e-05 -14.7588382357 -10.1650020419
2533 784 -0.319846595187 2.38678229468e-05 -14.7579107657 -10.0560968766
2534 676 -0.319921214137 2.05600189588e-05 -14.7568062965 -10.2777354407
2535 755 -0.319996255647 2.21330977032e-05 -14.7556961897 -10.0830918486
2536 737 -0.320071494546 2.38204673255e-05 -14.7545837836 -10.202895755
2537 647 -0.32015622079 1.29723438736e-05 -14.7533318507 -10.1408619468
2538 1211 -0.320190106644 2.7086520084e-05 -14.7528313666 -10.2109404838
2539 835 -0.320276957217 2.43819045168e-05 -14.7515491838 -9.84634076695
2540 700 -0.320352317007 2.63427453193e-05 -14.75043731 -10.0268257657
2541 486 -0.320440490592 2.21788472055e-05 -14.7491371683 -9.98436471283
2542 469 -0.320517028982 9.56262233157e-06 -14.7480092802 -10.333530953
2543 1125 -0.320546202368 2.66983892733e-05 -14.7475795429 -9.94694291097
2544 822 -0.320636849002 2.41989187958e-05 -14.74624487 -10.0100368423
2545 696 -0.320716433041 1.8850872363e-05 -14.7450738219 -10.1991611924
2546 868 -0.320773191096 2.19766525337e-05 -14.7442390717 -9.92783799172
2547 917 -0.320848624678 2.39022031633e-05 -14.7431302017 -10.0546232638
2548 800 -0.320919916383 2.63966286281e-05 -14.7420827876 -9.91136312235
2549 567 -0.321008186668 2.17939486891e-05 -14.7407866928 -10.2006916029
2550 559 -0.321082449061 2.3143853618e-05 -14.739696937 -9.89036674318
2551 519 -0.32116375752 1.81887639599e-05 -14.7385044731 -10.2438172522
2552 671 -0.321217612491 2.00505539577e-05 -14.7377150362 -9.8761903143
2553 758 -0.321275146944 2.60658299524e-05 -14.7368720119 -10.1788799023
2554 583 -0.321373818836 1.49315165776e-05 -14.7354270587 -10.0179783998
2555 952 -0.321416423892 2.63024075203e-05 -14.7348034764 -9.99646713537
2556 696 -0.321505147326 2.23495903055e-05 -14.7335055224 -10.1686582087
2557 683 -0.32157976715 2.13395268017e-05 -14.7324145547 -10.2379991559
2558 700 -0.321644397316 2.55466914582e-05 -14.7314701274 -10.0301338142
2559 538 -0.321731935007 2.18419145194e-05 -14.7301916794 -10.0909852306
2560 540 -0.321810555904 2.07399537197e-05 -14.7290441649 -10.1166255764
2561 595 -0.32188084701 2.26733648264e-05 -14.728018795 -9.90396668838
2562 563 -0.321955861829 1.76302607828e-05 -14.726925108 -10.1903349375
2563 778 -0.322011406312 2.46623856798e-05 -14.7261156832 -10.0561667485
2564 623 -0.322089151658 2.47077022479e-05 -14.7249832955 -9.87250803979
2565 516 -0.322179820035 1.75031773102e-05 -14.7236635045 -10.2189212636
2566 704 -0.322233429544 2.29911271814e-05 -14.7228835692 -10.1001245463
2567 645 -0.322309592475 2.55028207606e-05 -14.72177605 -9.98316699075
2568 481 -0.322396583889 1.8415415289e-05 -14.7205118346 -10.0847602966
2569 615 -0.322456697754 1.90412203595e-05 -14.7196386979 -9.95074288243
2570 772 -0.322509916237 2.48123301495e-05 -14.7188660397 -10.1051006364
2571 656 -0.322603119117 2.55798478553e-05 -14.7175135989 -10.0301209487
2572 491 -0.322689849261 1.88717278969e-05 -14.7162559221 -10.1063232508
2573 592 -0.322746854272 2.25238028059e-05 -14.7154297313 -10.2177081024
2574 596 -0.322828665357 1.99864793761e-05 -14.7142446293 -9.99186474081
2575 691 -0.322894758528 1.55360682652e-05 -14.7132877398 -10.0680798656
2576 1120 -0.32294669328 2.47854209074e-05 -14.7125361635 -10.111106396
2577 966 -0.323022612322 2.81696000058e-05 -14.7114380186 -10.0832250181
2578 621 -0.323126105601 2.34888147338e-05 -14.7099420173 -9.90926160826
2579 564 -0.323210530267 2.19387488319e-05 -14.7087225047 -10.2051934158
2580 561 -0.32329021828 2.12548232261e-05 -14.7075721137 -10.1889563231
2581 588 -0.323368051737 2.20539635322e-05 -14.7064491521 -10.1905950937
2582 578 -0.323438009205 2.20377638928e-05 -14.7054403766 -10.1740443031
2583 570 -0.323513004438 1.68976001112e-05 -14.704359539 -10.0407426355
2584 804 -0.32356252146 2.54712967639e-05 -14.7036462251 -9.87181285544
2585 630 -0.323643311459 1.76422701646e-05 -14.7024829732 -10.1348504625
2586 864 -0.323699592991 2.48955220327e-05 -14.7016730178 -10.1155391494
2587 668 -0.323776015999 2.27621541518e-05 -14.7005737449 -10.1524473686
2588 615 -0.323843472494 1.90394660927e-05 -14.6996039648 -9.96450270222
2589 766 -0.32390477158 2.61569307154e-05 -14.6987231269 -10.1562919007
2590 558 -0.323996025808 2.01827858759e-05 -14.6974125903 -10.1194010539
2591 645 -0.324068757744 2.0964319196e-05 -14.6963686948 -10.0160250792
2592 702 -0.324136661394 2.14989802151e-05 -14.6953946064 -10.0195240143
2593 736 -0.324213292035 2.49430229096e-05 -14.6942959175 -10.0349359214
2594 584 -0.324298078595 2.45307470021e-05 -14.6930810213 -9.98655279362
2595 482 -0.324384661819 1.96155681228e-05 -14.6918411696 -10.3497807494
2596 566 -0.324453630408 2.01427669223e-05 -14.6908541253 -10.0084020968
2597 659 -0.324524132495 2.40724773251e-05 -14.6898456564 -10.0708495541
2598 558 -0.324600564012 1.68434174989e-05 -14.6887529683 -9.99980771383
2599 817 -0.324653481663 2.52111367422e-05 -14.6879968045 -10.0669649003
2600 644 -0.324736536669 2.14492529772e-05 -14.6868105935 -9.8818714965
2601 672 -0.324809971759 2.40937919631e-05 -14.6857623852 -10.0754126726
